School Name,School Link
La Petite Academy of Springfield - S Enterprise Ave,https://www.lapetite.com/your-local-school/springfield-mo-7106/
La Petite Academy of St. Louis,https://www.lapetite.com/your-local-school/st-louis-mo-7107/
La Petite Academy of Sterling,https://www.lapetite.com/your-local-school/sterling-va-7124/
La Petite Academy of Stoughton,https://www.lapetite.com/your-local-school/stoughton-wi-7152/
La Petite Academy of Sugar Land,https://www.lapetite.com/your-local-school/sugar-land-tx-7589/
La Petite Academy of Stafford,https://www.lapetite.com/your-local-school/stafford-va-7113/
La Petite Academy of Summerville - N Main St,https://www.lapetite.com/your-local-school/summerville-sc-7514/
La Petite Academy of Summerville - Old Trolley Road,https://www.lapetite.com/your-local-school/summerville-sc-7515/
La Petite Academy of Tampa - Mapledale Blvd,https://www.lapetite.com/your-local-school/tampa-fl-7407/
La Petite Academy of Tampa - Paula Drive,https://www.lapetite.com/your-local-school/tampa-fl-7408/
La Petite Academy of Tampa - Regents Park Drive,https://www.lapetite.com/your-local-school/tampa-fl-7409/
La Petite Academy of Tampa - S Village Drive,https://www.lapetite.com/your-local-school/tampa-fl-7410/
La Petite Academy of Tampa - W Humphrey,https://www.lapetite.com/your-local-school/tampa-fl-7406/
La Petite Academy of Taylors,https://www.lapetite.com/your-local-school/taylors-sc-7507/
La Petite Academy of Tempe,https://www.lapetite.com/your-local-school/tempe-az-7181/
La Petite Academy of The Colony,https://www.lapetite.com/your-local-school/the-colony-tx-7545/
La Petite Academy of Thornton,https://www.lapetite.com/your-local-school/thornton-co-7249/
La Petite Academy of Topeka,https://www.lapetite.com/your-local-school/topeka-ks-7051/
La Petite Academy of Towson,https://www.lapetite.com/your-local-school/towson-md-7063/
La Petite Academy of Tucson - E Fort Lowell Road,https://www.lapetite.com/your-local-school/tucson-az-7183/
La Petite Academy of Tucson - E Golf Links,https://www.lapetite.com/your-local-school/tucson-az-7184/
La Petite Academy of Tucson - E Tanque Verde Rd,https://www.lapetite.com/your-local-school/tucson-az-7188/
La Petite Academy of Tucson - N Sarnoff Dr,https://www.lapetite.com/your-local-school/tucson-az-7186/
La Petite Academy of Tucson - N Thornydale Rd,https://www.lapetite.com/your-local-school/tucson-az-7187/
La Petite Academy of Tucson - S Midvale Park Rd,https://www.lapetite.com/your-local-school/tucson-az-7185/
La Petite Academy of Tyrone,https://www.lapetite.com/your-local-school/tyrone-ga-7673/
La Petite Academy of Vance,https://www.lapetite.com/your-local-school/vance-al-9077/
La Petite Academy of Valrico,https://www.lapetite.com/your-local-school/valrico-fl-7397/
La Petite Academy of Ventura,https://www.lapetite.com/your-local-school/ventura-ca-7209/
La Petite Academy of Vero Beach,https://www.lapetite.com/your-local-school/vero-beach-fl-7394/
La Petite Academy of Verona,https://www.lapetite.com/your-local-school/verona-wi-7162/
La Petite Academy of Victorville,https://www.lapetite.com/your-local-school/victorville-ca-7200/
La Petite Academy of Stanley,https://www.lapetite.com/your-local-school/stanley-ks-7029/
La Petite Academy of Virginia Beach,https://www.lapetite.com/your-local-school/virginia-beach-va-7140/
La Petite Academy of Virginia Beach - Culver Lane,https://www.lapetite.com/your-local-school/virginia-beach-va-7141/
La Petite Academy of Virginia Beach - S Independence Blvd,https://www.lapetite.com/your-local-school/virginia-beach-va-7140/
La Petite Academy of Vista,https://www.lapetite.com/your-local-school/vista-ca-7241/
La Petite Academy of Waldorf,https://www.lapetite.com/your-local-school/waldorf-md-7066/
La Petite Academy of Voorhees,https://www.lapetite.com/your-local-school/voorhees-nj-7093/
La Petite Academy of Washington,https://www.lapetite.com/your-local-school/washington-dc-7122/
La Petite Academy of Waunakee,https://www.lapetite.com/your-local-school/waunakee-wi-7164/
La Petite Academy of Waukesha - Woodburn Rd,https://www.lapetite.com/your-local-school/waukesha-wi-7155/
La Petite Academy of Waukesha - West Watertown Rd,https://www.lapetite.com/your-local-school/waukesha-wi-7146/
La Petite Academy of Westerville,https://www.lapetite.com/your-local-school/westerville-oh-7075/
La Petite Academy of West Chester,https://www.lapetite.com/your-local-school/west-chester-oh-7083/
La Petite Academy of West Columbia,https://www.lapetite.com/your-local-school/west-columbia-sc-7503/
La Petite Academy of Westerville - Polaris Parkway,https://www.lapetite.com/your-local-school/westerville-oh-7075/
La Petite Academy of Westminster,https://www.lapetite.com/your-local-school/westminster-co-7250/
La Petite Academy of Wichita - E 21st Street,https://www.lapetite.com/your-local-school/wichita-ks-7602/
La Petite Academy of Williamsburg - Lake Powell Road,https://www.lapetite.com/your-local-school/williamsburg-va-7144/
La Petite Academy of Williamsburg - Olde Towne Road,https://www.lapetite.com/your-local-school/williamsburg-va-7145/
La Petite Academy of Windsor,https://www.lapetite.com/your-local-school/windsor-ca-7233/
La Petite Academy of Winston - Salem - Bethabara Rd,https://www.lapetite.com/your-local-school/winston-salem-nc-7475/
La Petite Academy of Winston - Salem - Jonestown Rd,https://www.lapetite.com/your-local-school/winston-salem-nc-7474/
La Petite Academy of Yukon - Caravel Drive,https://www.lapetite.com/your-local-school/yukon-ok-7623/
La Petite Academy of Yukon - Ottawa Place,https://www.lapetite.com/your-local-school/yukon-ok-7628/
"LaGuardia Community College - Early Childhood Learning Center Programs, Inc.",https://www.laguardia.edu/eclc/
La Petite Academy of Yukon - W Reno Ave,https://www.lapetite.com/your-local-school/yukon-ok-7623/
La Rue Park Child Development Center,https://davischildcare.org/
Labor and Industry Child Care Center,https://www.pa.gov/en/agencies/dhs/resources/early-learning-child-care.html
Lacey KinderCare,https://www.kindercare.com/our-centers/lacey/wa/301004
Lackland Child Development Program,https://jbsatoday.com/child-development-program/
Ladera Ranch KinderCare,https://www.kindercare.com/our-centers/ladera-ranch/ca/301767
Laguna KinderCare,https://www.kindercare.com/our-centers/elk-grove/ca/301453
Lafayette College Early Learning Center,https://childcare.lafayette.edu/
Laguna Niguel KinderCare,https://www.kindercare.com/our-centers/laguna-niguel/ca/301180
Lake - Lehman Early Learning Center,https://www.llsd.org/Building-Blocks-ELC
Lake Area Discovery Center @ Annunciation Catholic Preschool,https://ladcfamilies.org/locations/annunciation-catholic-school-discovery-center-minneapolis/
Lake Arbor Kindercare,https://www.kindercare.com/our-centers/mitchellville/md/073276
Lake Area Discovery Center @ Community Of Grace,https://ladcfamilies.org/locations/community-of-grace-discovery-center-in-white-bear-lake/
Lake Area Discovery Center @ Faith Lutheran Church,https://ladcfamilies.org/locations/faith-lutherans-discovery-center-forest-lake/
Lake Area Discovery Center @ Notre Dame Academy Catholic Preschool,https://ladcfamilies.org/locations/notre-dame-academy-catholic-schools-discovery-center-in-minnetonka/
Lake Area Discovery Center @ Our Savior's Lutheran Church,https://ladcfamilies.org/locations/our-savior-lutheran-discovery-center-in-stillwater/
Lake Area Discovery Center @ Presentation of Mary Catholic Preschool,https://ladcfamilies.org/locations/presentation-of-mary-discovery-center-in-maplewood/
Lake Area Discovery Center @ Redeemer Lutheran Church,https://ladcfamilies.org/locations/redeemer-lutheran-discovery-center-in-white-bear-lake/
Lake Area Discovery Center @ St. Bartholomew Catholic School,https://ladcfamilies.org/locations/st-bartholomew-catholic-school-discovery-center-in-wayzata/
Lake Area Discovery Center @ St. Helenas Catholic School,https://ladcfamilies.org/locations/st-helena-catholic-school-discovery-center-in-minneapolis/
Lake Area Discovery Center @ St. John the Baptist Catholic Preschool,https://ladcfamilies.org/locations/st-john-the-baptist-catholic-schools-discovery-center-in-savage/
Lake Area Discovery Center @ St. Joseph Catholic Preschool,https://ladcfamilies.org/locations/st-joseph-catholic-school-discovery-center-in-waconia/
Lake Area Discovery Center @ St. Jude of the Lake,https://ladcfamilies.org/locations/st-jude-of-the-lake-discovery-center-in-mahtomedi/
Lake Area Discovery Center @ St. Paul Lutheran's Church,https://ladcfamilies.org/
Lake Area Discovery Center @ Trinity Falls,https://ladcfamilies.org/locations/trinity-lutheran-church-of-minnehaha-falls-minneapolis/
Lake Area Discovery Center @ Trinity Lutheran Church,https://ladcfamilies.org/locations/trinity-lutheran-discovery-center-in-stillwater/
Lake Charles KinderCare,https://www.kindercare.com/our-centers/lake-charles/la/300375
Lake Cook KinderCare,https://www.kindercare.com/our-centers/wheeling/il/300966
Lake Grove KinderCare,https://www.kindercare.com/our-centers/lake-oswego/or/301042
Lake Harbin KinderCare,https://www.kindercare.com/our-centers/morrow/ga/300410
Lake Harriet United Methodist Preschool,https://lakeharrietumpreschool.org/
Lake Newport KinderCare,https://www.kindercare.com/our-centers/reston/va/301232
Lake Orion KinderCare,https://www.kindercare.com/our-centers/lake-orion/mi/086092
Lake Ridge Head Start,https://www.lakeridge.k12.in.us/services/head-start
Lake Ridge KinderCare,https://www.kindercare.com/our-centers/woodbridge/va/000417
Lake Zurich KinderCare,https://www.kindercare.com/our-centers/lake-zurich/il/300922
Lakemont Academy,https://www.kindercare.com/our-centers/bellevue/wa/301667
Lakes Region Family Center - Head Start and Early Head Start,https://capbm.org/Head-Start
Lakeside KinderCare,https://www.kindercare.com/our-centers/sterling-heights/mi/086133
Lakeville KinderCare,https://www.kindercare.com/our-centers/lakeville/mn/301876
Lake Area Discovery Center @ Faithful Shepherd Catholic School,https://ladcfamilies.org/locations/faithful-shepherd-catholic-schools-discovery-center-in-eagan/
Lakewood KinderCare - Lees Summit,https://www.kindercare.com/our-centers/lees-summit/mo/301472
Lambertville Academy,https://lambertvilleacademy.org/
Lamont - Doherty Child Development Center,https://child-care-preschool.brighthorizons.com/ny/palisades/lamontdoherty
Lancaster County Ctc-Willow St. Campus,https://lancasterctc.edu/locations/willow-street-campus/
Lancaster East KinderCare,https://www.kindercare.com/our-centers/lancaster/ca/301227
Lancaster KinderCare,https://www.kindercare.com/our-centers/lancaster/pa/301050
Lancaster West KinderCare,https://www.kindercare.com/our-centers/lancaster/ca/301181
Landerhaven KinderCare,https://www.kindercare.com/our-centers/mayfield-heights/oh/000412
Lane Child and Family Center,https://www.lanecc.edu/get-support/daily-living-support/students-children/lane-child-and-family-center
Langley Child Development Center,https://jble-eustismwr.com/cdc/
Langley Children's Center,https://www.dss.virginia.gov/facility/search/cc2.cgi?rm=Details;ID=38205
Lanham KinderCare,https://www.kindercare.com/our-centers/lanham/md/301301
Lansdale KinderCare,https://www.kindercare.com/our-centers/lansdale/pa/301072
Lansing Saginaw KinderCare,https://www.kindercare.com/our-centers/lansing/mi/086090
Lapeer KinderCare,https://www.kindercare.com/our-centers/lapeer/mi/086095
Larchmont Avenue Church Preschool,https://lacpreschool.com/
Larchmont KinderCare,https://www.kindercare.com/our-centers/mount-laurel/nj/300578
Largo KinderCare,https://www.kindercare.com/our-centers/largo/fl/300216
Las Colinas KinderCare,https://www.kindercare.com/our-centers/irving/tx/301246
Las Cumbres Community Services - Conjunto Preschool,https://www.lascumbres-nm.org/conjunto
Las Deltas Children's Center,https://www.fldusd.org/
Lassin Early Learning Center,https://felskids.org/somerton/
Latrobe Kinder - Schull,https://www.ligoniervalleylearningcenter.com/childcare-programs/latrobe-kinder-schull
Laughlin Child Development Center,https://www.laughlinfss.com/child-development-center
Laura Baker Sun Program,https://www.laurabaker.org/
Laurel Academy,https://www.laurelacademy.org/
Lakewood Drive KinderCare,https://www.kindercare.com/our-centers/fayetteville/nc/086064
Laurel Heights Child Development Center,https://child-care-preschool.brighthorizons.com/ca/sanfrancisco/laurelheights
Laurel KinderCare,https://www.kindercare.com/our-centers/laurel/md/301178
Laurel Knowledge Beginnings,https://www.kindercare.com/our-centers/laurel/md/073204
Lawrence Montessori School - Lawrence,https://www.cadence-education.com/locations/ks/lawrence/886/
Laveen KinderCare,https://www.kindercare.com/our-centers/laveen/az/301840
Le Jardin Community Center 1,https://www.lejardinccinc.org/
Le Jardin Community Center 2,https://www.lejardinccinc.org/
Le Jardin Community Center 3,https://www.lejardinccinc.org/
Le Jardin Community Center 4,https://www.lejardinccinc.org/
Le Jardin Community Center 5,https://www.lejardinccinc.org/
Le Jardin Community Center 6,https://www.lejardinccinc.org/
Le Jardin Community Center 8,https://www.lejardinccinc.org/
Le Jardin Community Center 7,https://www.lejardinccinc.org/
LePort Montessori - Orchard Hills,https://www.leportschools.com/orange-county/irvine-orchard-hills/
LePort Montessori - Westpark,https://www.leportschools.com/orange-county/irvine-westpark/
LePort Montessori - Woodbridge,https://www.leportschools.com/orange-county/irvine-woodbridge/
LeafSpring School Cornelius,https://cornelius.leafspringschool.com/
LeafSpring School Richmond,https://leafspringschool.com/
LeafSpring School San Antonio,https://sonterra.leafspringschool.com/
LeafSpring School at Cedar Park,https://leafspringschool.com/
LeafSpring School at Charter Colony,https://chartercolony.leafspringschool.com/
LeafSpring School at Cibolo Canyons,https://cibolocanyons.leafspringschool.com/
LeafSpring School at Geist,https://geist.leafspringschool.com/
LeafSpring School at Hanover Medical Park,https://hanover.leafspringschool.com/
LeafSpring School at Matthews,https://matthews.leafspringschool.com/
LeafSpring School at Sonterra,https://sonterra.leafspringschool.com/
LeafSpring School at The Boulders,https://boulders.leafspringschool.com/
LeafSpring School at Three Chopt,https://threechopt.leafspringschool.com/
LeafSpring School at Virginia Beach,https://virginiabeach.leafspringschool.com/
LeafSpring School at Wyndham,https://wyndham.leafspringschool.com/
Learn Together Grow Together - 51st Street,https://ltgtchildcare.com/51st-street-location/
Learn Together Grow Together - 63rd Street,https://ltgtchildcare.com/
Learn Together Grow Together - 99th Street,https://ltgtchildcare.com/
Learn Together Grow Together - Richton Park,https://ltgtchildcare.com/3641-sauk-trail-location/
Learning Circle Preschool,https://learningcirclepreschool.org/
Learning Grove - Altamont Road,https://www.learning-grove.org/learning-grove-altamont-rd/
